Module;Offered;Group;Language;Activity;Day;Start;End;Venue;Campus;Study Prog
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Aldoel Bld 2-83/84;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Aldoel Bld 2-89/90;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Aldoel Bld 2-97;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Aldoel Bld 3-12;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Aldoel Bld 3-25;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Aldoel Bld 3-26;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Aldoel Bld 3-27;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Lecture Theatre L1;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Lecture Theatre L4;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Lecture Theatre L5;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Lecture Theatre L6;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Lecture Theatre L9;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Swimming Pool 2-19/20/21;GROENKLOOF;
ENG110;S1;G51;E;L3;Friday;11:30;12:30;Swimming Pool 2-22;GROENKLOOF;
ENG118;S1;G01;E;L1;Monday;09:30;10:30;Thuto 1-1;HATFIELD;
ENG118;S1;G01;E;L2;Friday;11:30;12:30;Thuto 1-2;HATFIELD;
ENG118;S1;G02;E;L1;Monday;13:30;14:30;Roos hall;HATFIELD;
ENG118;S1;G02;E;L2;Wednesday;12:30;13:30;Roos hall;HATFIELD;
ENG120;S2;G01;E;L1;Monday;16:30;17:30;Thuto 3-1;HATFIELD;
ENG120;S2;G01;E;L2;Wednesday;11:30;12:30;Thuto 3-1;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 3-14;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 3-15;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 3-23;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 4-13;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 4-14;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 4-3;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 4-6;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 4-8;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;HB 4-9;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;IT 2-24;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;Muller hall;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;North hall;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;South hall;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;Te Water hall;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;Theology 1-19;HATFIELD;
ENG120;S2;G01;E;L3;Thursday;10:30;11:30;Theology 1-9;HATFIELD;
ENG120;S2;G02;E;L1;Tuesday;08:30;09:30;Roos hall;HATFIELD;
ENG120;S2;G02;E;L2;Wednesday;09:30;10:30;Roos hall;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 3-14;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 3-15;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 3-23;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 3-24;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-12;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-13;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-14;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-2;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-6;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-7;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-8;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;HB 4-9;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;IT 2-23;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;IT 2-24;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;IT 2-25;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;IT 4-2;HATFIELD;
ENG120;S2;G02;E;L3;Friday;07:30;08:30;IT 4-4;HATFIELD;
ENG120;S2;G51;E;L1;Tuesday;11:30;12:30;Aldoel 1;GROENKLOOF;
ENG120;S2;G51;E;L2;Wednesday;07:30;08:30;Aldoel 1;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel 2;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 1-133;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 2-83/84;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 2-89/90;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 2-97;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 3-22;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 3-25;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 3-26;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Aldoel Bld 3-27;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L1;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L2;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L3;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L4;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L5;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L6;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L7;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Lecture Theatre L9;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Swimming Pool 2-19/20/21;GROENKLOOF;
ENG120;S2;G51;E;L3;Friday;12:30;13:30;Swimming Pool 2-22;GROENKLOOF;
ENG210;S1;G01;E;L1;Monday;12:30;13:30;Thuto 1-1;HATFIELD;
ENG210;S1;G01;E;L2;Wednesday;14:30;15:30;Thuto 1-1;HATFIELD;
ENG210;S1;G01;E;T1;Thursday;12:30;13:30;Thuto 1-1;HATFIELD;
ENG210;S1;G01;E;T2;Friday;13:30;14:30;Thuto 1-1;HATFIELD;
ENG210;S1;G51;E;L1;Monday;17:30;18:30;Aldoel 3;GROENKLOOF;
ENG210;S1;G51;E;L2;Tuesday;17:30;18:30;Aldoel 3;GROENKLOOF;
